session_id,user_id,timestamp,page,device,browser,location,session_duration,event_type,referral_source,cart_abandoned,num_clicks,num_add_to_cart,num_checkout,predicted_abandoned,actual_vs_pred
s895,u471,2025-04-25 10:07:54,Product,Desktop,Chrome,India,118,add_to_cart,Organic,1,,2.0,,1,True
s896,u119,2025-04-25 10:13:35,Product,Tablet,Chrome,Germany,275,checkout,Email,0,,,1.0,0,True
s898,u379,2025-04-25 10:19:29,Payment,Tablet,Chrome,USA,256,click,Email,0,1.0,,,0,True
s899,u205,2025-04-25 10:27:07,Product,Mobile,Safari,India,83,click,Organic,0,1.0,,,0,True
s9,u160,2025-04-25 10:06:00,Home,Mobile,Firefox,India,86,checkout,Email,0,,,1.0,0,True
s90,u292,2025-04-25 10:01:56,Product,Mobile,Firefox,USA,149,add_to_cart,Paid,1,,1.0,,1,True
s900,u444,2025-04-25 10:16:01,Product,Desktop,Safari,UK,280,checkout,Social Media,0,,,1.0,0,True
s903,u134,2025-04-25 10:50:28,Product,Desktop,Safari,India,230,add_to_cart,Email,1,,3.0,,1,True
s904,u140,2025-04-25 10:50:29,Home,Desktop,Safari,Germany,247,add_to_cart,Paid,1,,1.0,,1,True
s905,u357,2025-04-25 11:05:52,Cart,Desktop,Chrome,USA,265,checkout,Paid,0,,,1.0,0,True
s91,u109,2025-04-25 10:41:13,Payment,Desktop,Firefox,Germany,227,click,Social Media,1,1.0,,,1,True
s911,u266,2025-04-25 10:48:00,Product,Tablet,Chrome,Germany,191,checkout,Email,0,,,1.0,0,True
s915,u6,2025-04-25 10:36:12,Product,Desktop,Safari,India,149,add_to_cart,Organic,1,,1.0,,1,True
s917,u458,2025-04-25 10:02:42,Payment,Tablet,Safari,UK,286,add_to_cart,Organic,1,,1.0,,1,True
s919,u316,2025-04-25 10:00:43,Home,Desktop,Firefox,USA,273,click,Social Media,0,1.0,,,0,True
s921,u86,2025-04-25 10:04:36,Cart,Tablet,Firefox,UK,214,checkout,Email,0,,,3.0,0,True
s922,u382,2025-04-25 10:45:41,Cart,Mobile,Firefox,UK,148,click,Social Media,0,2.0,,,0,True
s923,u466,2025-04-25 11:00:26,Cart,Tablet,Firefox,UK,205,checkout,Organic,0,,,1.0,0,True
s924,u85,2025-04-25 10:34:30,Product,Tablet,Chrome,Germany,66,click,Social Media,1,1.0,,,1,True
s925,u346,2025-04-25 11:03:48,Home,Desktop,Safari,USA,219,add_to_cart,Social Media,1,,1.0,,1,True
s926,u258,2025-04-25 10:30:14,Home,Tablet,Safari,UK,177,checkout,Organic,0,,,2.0,0,True
s927,u254,2025-04-25 10:32:50,Home,Tablet,Chrome,Germany,115,click,Email,0,1.0,,,0,True
s928,u88,2025-04-25 11:22:06,Cart,Tablet,Firefox,USA,207,click,Email,0,1.0,,,0,True
s929,u174,2025-04-25 10:32:14,Product,Mobile,Firefox,UK,230,checkout,Paid,0,,,1.0,0,True
s930,u303,2025-04-25 11:37:17,Product,Mobile,Chrome,UK,142,checkout,Paid,0,,,2.0,0,True
s931,u449,2025-04-25 11:47:45,Home,Mobile,Chrome,India,223,click,Paid,0,1.0,,,0,True
s932,u30,2025-04-25 10:50:19,Home,Desktop,Firefox,Germany,160,click,Organic,1,1.0,,,0,False
s933,u478,2025-04-25 10:43:56,Product,Tablet,Chrome,Germany,119,add_to_cart,Organic,0,,1.0,,0,True
s935,u313,2025-04-25 10:23:18,Home,Desktop,Chrome,Germany,212,checkout,Paid,0,,,1.0,0,True
s936,u289,2025-04-25 10:07:52,Payment,Tablet,Firefox,India,161,add_to_cart,Organic,1,,1.0,,1,True
s937,u487,2025-04-25 10:25:21,Product,Tablet,Firefox,India,242,click,Social Media,0,1.0,,,0,True
s938,u59,2025-04-25 10:35:49,Payment,Tablet,Safari,UK,212,add_to_cart,Social Media,1,,1.0,,1,True
s94,u339,2025-04-25 10:31:06,Cart,Desktop,Chrome,India,157,add_to_cart,Social Media,0,,1.0,,0,True
s941,u290,2025-04-25 10:33:12,Product,Mobile,Safari,India,227,checkout,Organic,0,,,1.0,0,True
s943,u317,2025-04-25 10:59:47,Payment,Tablet,Firefox,India,103,click,Social Media,0,1.0,,,0,True
s944,u186,2025-04-25 10:45:28,Product,Tablet,Safari,UK,125,checkout,Organic,0,,,2.0,0,True
s945,u363,2025-04-25 11:05:56,Home,Desktop,Firefox,India,156,click,Organic,0,1.0,,,0,True
s946,u394,2025-04-25 10:38:28,Payment,Tablet,Safari,Germany,101,click,Paid,0,1.0,,,0,True
s948,u76,2025-04-25 10:32:49,Product,Tablet,Safari,UK,276,add_to_cart,Social Media,0,,1.0,,1,False
s95,u33,2025-04-25 10:35:43,Cart,Desktop,Safari,USA,231,add_to_cart,Organic,1,,2.0,,1,True
s950,u436,2025-04-25 10:16:04,Payment,Desktop,Safari,India,180,click,Organic,0,1.0,,,0,True
s951,u387,2025-04-25 11:16:58,Payment,Tablet,Safari,UK,281,checkout,Email,0,,,1.0,0,True
s952,u333,2025-04-25 11:50:09,Cart,Mobile,Safari,UK,295,add_to_cart,Social Media,1,,2.0,,1,True
s955,u161,2025-04-25 10:55:30,Home,Tablet,Firefox,USA,175,add_to_cart,Social Media,1,,2.0,,1,True
s956,u320,2025-04-25 10:29:06,Product,Mobile,Safari,UK,266,checkout,Social Media,0,,,1.0,0,True
s957,u382,2025-04-25 11:50:27,Payment,Mobile,Safari,Germany,296,click,Email,0,1.0,,,0,True
s959,u452,2025-04-25 11:38:43,Payment,Mobile,Chrome,USA,151,checkout,Paid,0,,,1.0,0,True
s960,u469,2025-04-25 10:22:36,Payment,Desktop,Chrome,Germany,267,add_to_cart,Email,0,,1.0,,0,True
s962,u246,2025-04-25 11:00:08,Cart,Desktop,Chrome,UK,300,add_to_cart,Organic,1,,1.0,,1,True
s963,u364,2025-04-25 11:12:37,Cart,Mobile,Safari,UK,264,checkout,Organic,0,,,1.0,0,True
s964,u56,2025-04-25 11:14:06,Payment,Mobile,Safari,Germany,73,click,Paid,0,1.0,,,0,True
s967,u69,2025-04-25 11:42:22,Home,Mobile,Safari,Germany,271,click,Paid,0,1.0,,,0,True
s971,u362,2025-04-25 11:46:52,Home,Tablet,Safari,USA,108,checkout,Paid,0,,,1.0,0,True
s972,u425,2025-04-25 11:59:54,Payment,Mobile,Safari,USA,296,add_to_cart,Paid,1,,1.0,,1,True
s973,u418,2025-04-25 10:02:16,Cart,Mobile,Safari,India,166,checkout,Email,0,,,2.0,0,True
s974,u366,2025-04-25 11:00:03,Cart,Desktop,Safari,USA,97,checkout,Email,0,,,1.0,0,True
s975,u288,2025-04-25 11:56:38,Product,Tablet,Chrome,Germany,127,add_to_cart,Social Media,1,,1.0,,1,True
s976,u110,2025-04-25 11:00:54,Home,Mobile,Safari,Germany,210,checkout,Social Media,0,,,1.0,0,True
s977,u4,2025-04-25 10:48:01,Cart,Mobile,Firefox,USA,184,click,Email,0,1.0,,,0,True
s978,u161,2025-04-25 11:29:06,Payment,Mobile,Chrome,India,265,add_to_cart,Social Media,1,,1.0,,1,True
s979,u249,2025-04-25 11:31:51,Home,Desktop,Chrome,UK,252,click,Organic,0,2.0,,,0,True
s981,u337,2025-04-25 10:16:42,Home,Desktop,Firefox,USA,186,checkout,Email,0,,,1.0,0,True
s982,u471,2025-04-25 10:20:54,Payment,Tablet,Firefox,USA,96,add_to_cart,Paid,1,,1.0,,1,True
s983,u179,2025-04-25 10:42:32,Cart,Desktop,Firefox,UK,104,checkout,Email,0,,,1.0,0,True
s987,u33,2025-04-25 10:45:54,Cart,Tablet,Firefox,UK,126,checkout,Email,0,,,1.0,0,True
s988,u249,2025-04-25 10:34:00,Home,Mobile,Safari,USA,257,add_to_cart,Organic,0,,1.0,,0,True
s989,u215,2025-04-25 11:11:30,Home,Desktop,Safari,UK,238,click,Email,0,1.0,,,1,False
s99,u485,2025-04-25 10:41:32,Home,Mobile,Firefox,Germany,129,checkout,Paid,0,,,1.0,0,True
s991,u440,2025-04-25 10:46:57,Product,Tablet,Safari,Germany,175,click,Social Media,0,1.0,,,0,True
s992,u368,2025-04-25 10:36:57,Payment,Tablet,Firefox,USA,125,checkout,Organic,0,,,1.0,0,True
s993,u262,2025-04-25 10:38:04,Product,Mobile,Chrome,India,124,add_to_cart,Social Media,1,,1.0,,1,True
s995,u373,2025-04-25 10:29:53,Cart,Tablet,Chrome,UK,174,add_to_cart,Paid,1,,1.0,,1,True
s996,u263,2025-04-25 11:20:41,Payment,Desktop,Safari,India,195,click,Social Media,0,1.0,,,0,True
s997,u44,2025-04-25 11:26:23,Payment,Tablet,Chrome,USA,69,click,Organic,0,1.0,,,0,True
s998,u102,2025-04-25 11:42:26,Home,Desktop,Firefox,USA,175,checkout,Paid,0,,,1.0,0,True
s999,u16,2025-04-25 10:08:55,Payment,Desktop,Firefox,Germany,178,click,Email,1,1.0,,,1,True
